% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1073 +1.466924171e+02 +1.466924171e+02 -2.640758294e+01 -2.640758294e+01 -3.3850e+00 -1.1653e+00 -9.7480e-01 -1.1055e+00 -1.2625e+00 -2.0764e+00 +1.2102e+00 -3.6913e+00 +1.5237e+00 -9.7639e-01 -2.0909e+00 +2.5162e-01 +7.4515e-02 -9.1418e-01 +2.1459e+00 +3.8473e-01 +2.1302e+00 -1.6061e+00 -4.9009e-01 +3.0365e+00
1811 +9.963544080e+01 +9.963544080e+01 -7.346455920e+01 -7.346455920e+01 -3.2433e+00 -9.9047e-01 -6.1858e-01 -1.1321e+00 -1.1328e+00 -2.1833e+00 +1.1819e+00 -3.8692e+00 +1.5808e+00 -8.3040e-01 -2.1681e+00 +1.5852e-01 -2.8752e-02 -8.7712e-01 +1.2442e+00 +8.2592e-01 +2.1615e+00 -1.5892e+00 -5.6747e-01 +2.6086e+00
% function evaluation | noise-free fitness - Fopt (2.990000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.209106083e+04 +7.209106083e+04 +7.212096083e+04 +7.212096083e+04 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
11 +4.908989480e+04 +4.908989480e+04 +4.911979480e+04 +4.911979480e+04 +4.9546e-01 +1.3868e+00 +4.9739e-01 +8.4449e-01 +1.8051e-01 -3.5848e-02 +2.3172e-01 +6.2970e-01 +8.7916e-01 +1.0979e+00 +2.7518e-01 +5.9539e-01 +6.7278e-01 +2.6304e-01 +6.4794e-01 +4.5714e-02 +4.2550e-01 +6.9823e-03 +6.5510e-01 +1.3322e+00
27 +3.893554448e+04 +3.893554448e+04 +3.896544448e+04 +3.896544448e+04 +7.7028e-01 +1.0156e+00 +4.0632e-01 +9.4199e-01 +6.4526e-01 +2.5877e-01 +4.4590e-01 +6.5115e-01 +7.9203e-01 +6.7407e-01 +6.9509e-02 +7.6673e-01 +7.9392e-01 +4.8911e-01 +8.0647e-01 +2.8310e-01 +6.3868e-01 -4.2231e-01 +1.0428e+00 +5.5522e-01
53 +2.082777033e+04 +2.082777033e+04 +2.085767033e+04 +2.085767033e+04 +2.9530e-01 +1.4308e+00 +2.3949e-01 +8.1910e-01 -8.6270e-02 +1.1873e-01 +5.3788e-01 +6.1905e-01 +4.6246e-01 +8.5205e-01 -1.6063e-01 +6.5216e-01 +7.0663e-01 +2.3995e-01 +4.3920e-01 +3.4473e-01 +5.7539e-01 -1.3608e+00 +6.3574e-01 +1.0279e+00
79 +1.570103465e+04 +1.570103465e+04 +1.573093465e+04 +1.573093465e+04 +3.6491e-01 +1.2698e+00 +6.0479e-02 +1.1666e+00 +2.9086e-01 +7.5618e-01 +8.2866e-01 +1.1895e+00 +3.0076e-02 +1.0925e+00 -2.4669e-01 +8.0071e-01 +4.1202e-01 +1.5147e-01 -7.5015e-02 +1.8510e-01 +3.9440e-01 -1.5666e+00 +6.4469e-01 +1.4136e+00
84 +8.746641487e+03 +8.746641487e+03 +8.776541487e+03 +8.776541487e+03 +2.1676e-01 +1.5740e+00 +2.6838e-01 +6.1952e-01 -3.5828e-01 +1.2431e-01 +6.3853e-01 +1.0355e+00 -9.3647e-01 -6.7855e-02 +1.1809e-01 +6.0059e-01 +8.8725e-01 +6.4030e-01 +1.4501e-01 +8.6175e-01 +5.9298e-01 -2.0770e+00 +8.5356e-01 +1.3081e+00
106 +5.803738429e+03 +5.803738429e+03 +5.833638429e+03 +5.833638429e+03 -5.1083e-01 +8.6953e-01 -5.9158e-02 +1.0888e+00 +4.9615e-01 +8.6071e-02 +2.5962e-01 +6.5293e-01 -1.3054e+00 -5.9230e-02 +3.5192e-02 +7.9453e-01 +6.8129e-01 +6.6323e-02 -1.4520e-01 +3.2970e-02 +6.7370e-01 -1.8815e+00 +1.7289e+00 +2.3581e+00
158 +2.958086077e+03 +2.958086077e+03 +2.987986077e+03 +2.987986077e+03 -2.1587e-03 +9.2965e-01 -4.4159e-01 +8.7927e-01 +5.8852e-01 +3.3475e-01 +1.6603e+00 -2.1187e-01 -1.7193e+00 +3.8984e-01 -4.2745e-01 +1.4036e-01 +7.8909e-01 -2.6686e-01 +1.9034e-01 +6.9094e-01 +5.3831e-01 -2.7803e+00 +1.7234e+00 +1.1052e+00
201 +2.348263391e+03 +2.348263391e+03 +2.378163391e+03 +2.378163391e+03 +2.9851e-01 +2.5804e-01 +6.0057e-01 +2.7437e-01 +1.1104e+00 -1.9720e-01 +1.1913e+00 -3.2560e-01 -1.2861e+00 +7.8283e-01 +1.5384e-01 +1.4089e+00 -1.6983e-01 -2.2428e-01 -1.1253e-02 +8.7818e-01 +9.8641e-01 -2.8692e+00 +1.3969e+00 +1.9163e+00
267 +1.548676377e+03 +1.548676377e+03 +1.578576377e+03 +1.578576377e+03 -2.1097e-01 +1.2085e+00 +1.3732e+00 +7.3328e-02 +1.8428e+00 -6.3533e-01 +1.1805e+00 -2.4776e-02 -3.1355e+00 +1.4450e-01 -9.1117e-01 +5.2225e-01 -7.9873e-01 -1.3143e+00 -1.7531e+00 +1.5018e+00 +1.1700e+00 -4.9201e+00 +2.0698e+00 +3.4414e+00
306 +7.128098478e+02 +7.128098478e+02 +7.427098478e+02 +7.427098478e+02 -1.1257e-01 +4.5421e-01 +2.0484e-01 -4.0299e-01 +1.4638e+00 -1.3172e+00 +1.2195e+00 -1.3228e-01 -2.1016e+00 -5.8102e-01 -9.1710e-01 +1.1298e+00 -1.3714e-02 -1.0571e+00 -6.8093e-01 +6.7166e-01 +1.5603e+00 -3.8105e+00 +1.0896e+00 +2.6540e+00
343 +5.051737164e+02 +5.051737164e+02 +5.350737164e+02 +5.350737164e+02 +3.9124e-02 +5.2267e-01 +4.4443e-01 +4.3419e-01 +1.4749e+00 -1.9537e+00 +1.0618e+00 +1.6332e-01 -1.8973e+00 -6.7257e-01 -8.0593e-01 +1.6989e+00 -5.1230e-01 -1.3396e+00 -9.0284e-01 +5.2639e-01 +2.0065e+00 -4.4337e+00 +1.7053e+00 +1.9169e+00
379 +2.912832307e+02 +2.912832307e+02 +3.211832307e+02 +3.211832307e+02 +7.5940e-01 +3.9543e-01 +4.7148e-01 +2.7574e-01 +1.5315e+00 -1.4119e+00 +4.1537e-01 -5.1195e-01 -2.6787e+00 -1.1760e+00 -7.7792e-01 +1.7434e+00 -1.9962e-01 -1.9720e+00 -1.2905e+00 +8.2075e-01 +1.2957e+00 -4.2614e+00 +8.9391e-01 +2.4769e+00
443 +2.170011487e+02 +2.170011487e+02 +2.469011487e+02 +2.469011487e+02 +8.8222e-01 -3.7304e-02 +3.3423e-01 +7.4774e-02 +1.2764e+00 -1.6585e+00 -2.7323e-01 -8.3523e-01 -2.5821e+00 -6.5844e-01 -8.8700e-01 +1.9418e+00 -8.7690e-01 -2.5742e+00 -1.0294e+00 +6.7058e-01 +8.6268e-01 -3.5495e+00 +1.1656e+00 +1.1659e+00
575 +1.484219470e+02 +1.484219470e+02 +1.783219470e+02 +1.783219470e+02 +1.2910e+00 +4.2140e-03 +1.3996e-01 -1.2563e-01 +1.3387e+00 -1.5199e+00 -2.6873e-01 -9.6119e-01 -2.7172e+00 -1.0617e+00 -7.2674e-01 +1.8147e+00 -6.7609e-01 -1.9700e+00 -1.8045e+00 +1.2914e+00 +9.8409e-01 -3.2826e+00 +1.1436e+00 +1.7376e+00
675 +8.265535409e+01 +8.265535409e+01 +1.125553541e+02 +1.125553541e+02 +8.6966e-01 -6.4685e-02 +4.2981e-02 -3.0618e-02 +1.7227e+00 -1.2066e+00 -1.0105e-01 -1.3323e+00 -3.0822e+00 -1.0782e+00 -9.4429e-01 +1.8481e+00 -7.2468e-01 -1.9163e+00 -1.3736e+00 +1.1006e+00 +1.5413e+00 -3.7265e+00 +1.2457e+00 +1.6129e+00
743 +5.557812599e+01 +5.557812599e+01 +8.547812599e+01 +8.547812599e+01 +1.1475e+00 +1.2766e-01 -5.0474e-02 +2.6504e-02 +1.5018e+00 -1.2165e+00 +5.5459e-02 -1.0524e+00 -3.1457e+00 -8.7431e-01 -9.3896e-01 +1.8447e+00 -6.2785e-01 -1.7477e+00 -1.3094e+00 +9.6298e-01 +1.7982e+00 -3.9976e+00 +8.7420e-01 +1.4058e+00
868 +3.541353834e+01 +3.541353834e+01 +6.531353834e+01 +6.531353834e+01 +1.1059e+00 -9.3380e-03 -7.8301e-02 +1.6638e-02 +1.3382e+00 -1.6482e+00 +1.4065e-03 -9.7644e-01 -3.0961e+00 -9.2725e-01 -1.0027e+00 +1.6608e+00 -5.7907e-01 -2.0127e+00 -1.2941e+00 +1.0258e+00 +1.4798e+00 -3.9264e+00 +9.9189e-01 +1.2825e+00
1038 +2.499580819e+01 +2.499580819e+01 +5.489580819e+01 +5.489580819e+01 +1.0918e+00 +1.3235e-01 -5.1444e-02 +1.6367e-02 +1.1784e+00 -1.4477e+00 +2.7399e-02 -1.1698e+00 -3.0576e+00 -1.0344e+00 -1.1627e+00 +1.6400e+00 -8.0523e-01 -1.9661e+00 -1.2898e+00 +9.9786e-01 +1.6487e+00 -3.9456e+00 +9.3989e-01 +1.3362e+00
3277 +1.584595590e+01 +1.584595590e+01 +4.574595590e+01 +4.574595590e+01 +2.0256e+00 +7.7767e-01 +5.0169e-01 +2.7961e-01 +1.2788e+00 -1.4373e+00 -3.7233e-02 -1.0960e+00 -3.0649e+00 -9.9080e-01 -1.1498e+00 +1.5788e+00 -7.1346e-01 -1.9579e+00 -1.2957e+00 +1.0104e+00 +1.5210e+00 -3.8574e+00 +9.1914e-01 +1.3537e+00
% function evaluation | noise-free fitness - Fopt (3.843000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.345996658e+05 +1.345996658e+05 +1.349839658e+05 +1.349839658e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
3 +9.870209280e+04 +9.870209280e+04 +9.908639280e+04 +9.908639280e+04 +4.8800e-01 +9.1556e-01 +2.9274e-01 +1.2436e+00 +1.0956e+00 +1.2332e-01 -1.6898e-01 +3.2419e-01 +6.3903e-01 +1.6700e+00 -2.7067e-02 +1.1950e+00 +8.9944e-01 +7.5196e-01 +5.7083e-01 -2.7879e-01 -4.9515e-03 +1.0622e+00 +7.3899e-01 +9.0068e-01
39 +4.890537735e+04 +4.890537735e+04 +4.928967735e+04 +4.928967735e+04 +1.5985e+00 +5.3910e-01 +4.7598e-01 +1.6124e-01 +6.7464e-02 -5.0560e-01 +7.8541e-01 +1.5284e-01 +1.5766e+00 +1.2430e+00 -1.7626e-01 +3.4154e-01 +1.9811e-01 +9.2454e-01 +6.3162e-01 +3.7833e-01 -1.2382e+00 +1.3041e+00 +3.1373e-01 +1.2383e+00
56 +3.623685769e+04 +3.623685769e+04 +3.662115769e+04 +3.662115769e+04 +7.6171e-01 +4.2011e-01 +8.3263e-01 -7.4331e-03 +4.1392e-01 -9.1509e-01 +2.7434e-01 +8.5861e-02 +1.4159e+00 +1.3545e+00 -2.8819e-01 +3.2578e-01 +4.4056e-01 +5.3792e-01 +6.4798e-01 +3.5482e-01 -9.0886e-01 +1.3127e+00 -2.5457e-01 +1.0104e+00
92 +2.205502867e+04 +2.205502867e+04 +2.243932867e+04 +2.243932867e+04 +5.4042e-01 +9.1293e-01 +1.0630e+00 -6.2387e-01 +5.2203e-01 -9.1559e-01 +2.7800e-01 -3.3043e-01 +1.1713e+00 +1.7494e+00 -5.2995e-02 -5.9847e-02 +5.7181e-01 +3.2989e-02 +1.2173e-01 +1.6249e-01 -1.6132e+00 +1.0192e+00 -1.0408e+00 +1.9966e+00
123 +1.355061454e+04 +1.355061454e+04 +1.393491454e+04 +1.393491454e+04 +1.1833e+00 -3.6422e-01 +1.4364e-01 -1.0678e-01 +1.0819e+00 -1.4984e+00 -6.4136e-01 -1.0555e+00 +2.2443e+00 +8.5793e-01 +1.9645e-01 -4.3783e-01 +5.2491e-01 -3.5197e-01 -1.9949e-01 +3.5816e-01 -1.9467e+00 +1.9179e+00 -1.4168e+00 +1.9266e+00
163 +8.792158180e+03 +8.792158180e+03 +9.176458180e+03 +9.176458180e+03 +6.3068e-01 -7.8293e-01 -3.4417e-02 -6.0708e-01 +3.6268e-01 -1.9060e+00 -8.9700e-01 -1.7829e+00 +2.1609e+00 +4.4850e-01 +9.9164e-02 -6.3331e-01 +7.1820e-01 -1.3270e+00 -2.7166e-01 -5.5347e-01 -1.6477e+00 +3.1372e+00 -2.6278e+00 +1.1742e+00
211 +5.235031317e+03 +5.235031317e+03 +5.619331317e+03 +5.619331317e+03 +1.4530e+00 -1.9794e+00 -1.1469e+00 -1.3405e+00 +5.6365e-01 -4.3354e+00 -5.1616e-01 -1.6112e+00 +8.0760e-01 -5.7712e-01 -4.1826e-01 -1.0545e+00 +1.6362e+00 -1.3973e+00 -1.1467e-01 -9.3332e-01 -2.4331e+00 +3.1385e+00 -2.6125e+00 +1.3366e+00
227 +3.708668077e+03 +3.708668077e+03 +4.092968077e+03 +4.092968077e+03 +1.4105e+00 -1.7509e+00 -1.3951e+00 -1.3481e+00 +1.2299e-01 -2.9486e+00 -8.0943e-01 -1.5939e+00 -2.6682e-01 -4.6888e-02 -8.1256e-01 -8.4904e-01 +1.2762e+00 -1.0792e+00 -4.3363e-01 -8.7437e-01 -3.3679e+00 +2.0950e+00 -1.7089e+00 +2.2588e+00
290 +1.168815262e+03 +1.168815262e+03 +1.553115262e+03 +1.553115262e+03 +2.1364e-01 -1.8306e+00 -1.6094e+00 -2.3385e+00 -3.5316e-01 -3.4498e+00 -1.9144e+00 -7.6028e-01 +1.6138e-01 -2.4152e-01 +1.3114e+00 -4.5867e-01 +2.3862e+00 +8.6207e-02 -2.3041e+00 -1.7470e+00 -3.0530e+00 +1.9494e+00 -4.3482e+00 +2.6230e-01
385 +7.485138042e+02 +7.485138042e+02 +1.132813804e+03 +1.132813804e+03 +1.0943e+00 -2.7901e+00 -1.8831e+00 -2.1696e+00 -8.0395e-01 -3.5608e+00 -1.6975e+00 -2.3972e+00 +2.9589e-01 +9.2813e-01 +1.2515e+00 -4.4569e-01 +1.4868e+00 -4.6153e-01 -1.4168e+00 -1.8576e+00 -4.1656e+00 +1.9604e+00 -4.5339e+00 +8.5772e-01
441 +5.403348629e+02 +5.403348629e+02 +9.246348629e+02 +9.246348629e+02 +1.0598e+00 -1.9703e+00 -2.3340e+00 -2.4479e+00 -2.8408e-01 -3.0107e+00 -1.4266e+00 -2.0118e+00 -6.6848e-01 +1.8800e-01 +1.0862e+00 -3.2659e-01 +1.5908e+00 +8.0210e-02 -1.4895e+00 -1.6505e+00 -2.9544e+00 +1.6487e+00 -3.2826e+00 +1.3338e+00
495 +3.862316237e+02 +3.862316237e+02 +7.705316237e+02 +7.705316237e+02 +1.4288e+00 -2.3049e+00 -1.8795e+00 -2.5609e+00 -2.3055e-01 -2.7256e+00 -1.9951e+00 -2.1030e+00 +3.2933e-01 -3.5749e-01 +1.2614e+00 -5.0558e-01 +1.4372e+00 +4.5806e-01 -2.5705e+00 -2.8323e+00 -3.6043e+00 +1.7034e+00 -4.4588e+00 +9.1507e-01
502 +2.442314199e+02 +2.442314199e+02 +6.285314199e+02 +6.285314199e+02 +1.0626e+00 -2.1878e+00 -1.3512e+00 -2.5797e+00 -4.7823e-02 -2.8826e+00 -2.2691e+00 -2.2161e+00 -4.2930e-01 -1.9391e-01 +1.1061e+00 -6.8717e-01 +1.8193e+00 +2.2104e-01 -2.0388e+00 -2.4915e+00 -3.7575e+00 +1.4484e+00 -4.3658e+00 +6.2919e-01
669 +1.417765942e+02 +1.417765942e+02 +5.260765942e+02 +5.260765942e+02 +1.9093e+00 -1.7364e+00 -1.4441e+00 -2.6428e+00 -6.0908e-01 -3.3369e+00 -1.9035e+00 -1.9614e+00 -1.0002e-01 -2.8818e-02 +1.2211e+00 -2.9442e-01 +1.8844e+00 +4.0485e-01 -2.1698e+00 -2.1541e+00 -3.6237e+00 +1.6740e+00 -4.1009e+00 +1.5069e-01
745 +8.501587808e+01 +8.501587808e+01 +4.693158781e+02 +4.693158781e+02 +1.8034e+00 -1.7739e+00 -1.6387e+00 -2.7449e+00 -5.0899e-01 -3.1198e+00 -1.8960e+00 -2.4770e+00 -1.1563e-01 +1.4160e-01 +1.0478e+00 -4.6941e-01 +1.9692e+00 +6.6783e-01 -2.2460e+00 -2.5401e+00 -3.6100e+00 +1.3953e+00 -4.0393e+00 -2.7876e-01
848 +5.541607837e+01 +5.541607837e+01 +4.397160784e+02 +4.397160784e+02 +1.5758e+00 -1.8956e+00 -1.6833e+00 -3.1393e+00 -7.7674e-01 -3.2653e+00 -2.1406e+00 -2.1543e+00 -1.7359e-01 -4.7973e-02 +1.0243e+00 -3.4944e-01 +1.7325e+00 +8.9224e-01 -2.2749e+00 -2.1277e+00 -3.4751e+00 +1.3985e+00 -3.5563e+00 -2.7410e-01
959 +3.105935668e+01 +3.105935668e+01 +4.153593567e+02 +4.153593567e+02 +1.3677e+00 -2.0012e+00 -1.9357e+00 -2.9942e+00 -8.1247e-01 -3.2683e+00 -2.2457e+00 -2.3936e+00 -3.0721e-01 +9.9155e-02 +7.7918e-01 -4.4746e-01 +1.7821e+00 +5.6225e-01 -2.2635e+00 -2.3222e+00 -3.6534e+00 +1.3718e+00 -3.4221e+00 -6.6124e-01
1085 +2.245330773e+01 +2.245330773e+01 +4.067533077e+02 +4.067533077e+02 +1.3602e+00 -1.9659e+00 -1.8828e+00 -2.8927e+00 -8.2090e-01 -3.3148e+00 -2.0507e+00 -2.2889e+00 -2.5013e-01 +1.5757e-01 +9.3181e-01 -5.5522e-01 +1.6926e+00 +5.7678e-01 -2.2490e+00 -2.3012e+00 -3.6318e+00 +1.4582e+00 -3.4860e+00 -5.8683e-01
3183 +1.583540650e+01 +1.583540650e+01 +4.001354065e+02 +4.001354065e+02 +2.0265e+00 -1.3025e+00 -1.3920e+00 -2.7236e+00 -6.8111e-01 -3.3556e+00 -2.0740e+00 -2.3138e+00 -2.1885e-01 +5.3443e-02 +9.5108e-01 -4.9581e-01 +1.6874e+00 +6.4797e-01 -2.2767e+00 -2.2908e+00 -3.6325e+00 +1.4337e+00 -3.4869e+00 -5.9785e-01
