% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
188 +6.052882539e+04 +6.052882539e+04 +6.071268539e+04 +6.071268539e+04 -5.2220e-01 -4.7013e+00 +4.0044e+00 -1.4626e+00 +2.9551e+00 -2.0582e+00 -9.2311e-01 -1.7795e-01 +2.4877e+00 -1.1688e+00 +3.8947e-01 -5.5112e-01 +8.0194e-01 -4.1921e-01 -2.6851e+00 +1.4326e+00 +5.1062e+00 -1.0282e-01 +3.5505e-01 -1.3535e+00
202 +3.113025191e+04 +3.113025191e+04 +3.131411191e+04 +3.131411191e+04 -1.2056e+00 -3.6472e+00 +5.1560e+00 -1.1464e+00 +3.7828e+00 -8.8770e-01 -7.8222e-01 +1.1973e+00 +1.2668e+00 -2.6542e+00 -3.0923e-01 +3.9100e-02 +2.8725e+00 -2.7264e-01 -1.5828e+00 +1.8821e+00 +5.3419e+00 -1.5320e+00 +3.9059e-02 +1.8142e-01
209 +1.316103637e+04 +1.316103637e+04 +1.334489637e+04 +1.334489637e+04 -3.0592e-01 -4.3136e+00 +3.5160e+00 -2.6489e+00 +1.1823e+00 -8.2091e-01 -1.1473e+00 -1.4851e+00 +2.7928e+00 -2.2735e+00 -6.0491e-01 +2.2617e+00 +1.8174e+00 +9.5445e-01 -2.3610e+00 +1.1803e+00 +5.0214e+00 -8.9546e-01 -6.4639e-02 +1.7601e+00
214 +6.800806737e+03 +6.800806737e+03 +6.984666737e+03 +6.984666737e+03 -7.8508e-01 -5.4740e+00 +6.0239e+00 -2.1488e+00 +2.6566e+00 -6.9323e-01 -2.1380e+00 +3.8148e-01 +2.6596e+00 -1.5964e+00 -6.2110e-01 +4.6195e-01 +1.1007e+00 -7.2840e-01 -3.1018e+00 +1.3945e-02 +6.4755e+00 -3.3483e-01 +7.5605e-01 -8.8644e-02
265 +3.346820717e+03 +3.346820717e+03 +3.530680717e+03 +3.530680717e+03 -1.1060e+00 -4.4890e+00 +6.1474e+00 -1.7894e+00 +4.6104e+00 +1.8914e-01 -2.7759e+00 -2.6289e+00 -2.2979e-02 -1.5326e+00 -5.1520e-01 +1.7732e+00 -8.5124e-01 -1.2975e+00 -2.8019e+00 +5.2837e-01 +6.5256e+00 -6.4123e-01 +1.0705e+00 +1.9406e+00
289 +2.221344377e+02 +2.221344377e+02 +4.059944377e+02 +4.059944377e+02 +2.1158e-01 -3.5088e+00 +6.1305e+00 -3.8824e+00 +2.2244e+00 -1.8599e-01 -1.7172e+00 +1.6986e+00 -2.5121e-01 -1.3848e+00 -1.4599e+00 +1.3724e+00 +2.9197e+00 -2.1917e+00 -2.8421e+00 +1.8397e+00 +1.0172e+01 -2.1786e+00 +1.4422e-01 +7.5648e-01
619 +1.539999740e+02 +1.539999740e+02 +3.378599740e+02 +3.378599740e+02 -2.1092e+00 -5.6118e+00 +3.4912e+00 -2.1607e+00 +2.8839e+00 +1.8505e-01 -1.1495e+00 +3.0918e-01 +9.2682e-01 -1.3664e-01 +2.2048e+00 +4.0834e+00 +1.6213e+00 -1.8090e-01 -4.2995e+00 -9.6911e-01 +8.9631e+00 -1.7283e+00 +3.3778e+00 +1.3799e+00
764 +9.086106740e+01 +9.086106740e+01 +2.747210674e+02 +2.747210674e+02 -2.4980e+00 -5.4771e+00 +3.7460e+00 -1.8560e+00 +3.7632e+00 +1.2982e+00 -1.7400e+00 +3.9263e-02 +2.6932e-01 -2.4847e+00 +2.3158e+00 +2.1056e+00 +1.1495e+00 -9.1431e-02 -4.5161e+00 -1.1129e+00 +7.4304e+00 -3.1214e-01 +1.8425e+00 +1.3743e+00
996 +5.723440916e+01 +5.723440916e+01 +2.410944092e+02 +2.410944092e+02 -4.7106e-01 -5.7401e+00 +3.2127e+00 -2.5273e+00 +2.3624e+00 +6.0603e-01 -3.0218e+00 +2.0430e-03 +1.0342e+00 -2.8628e+00 +2.4470e+00 +2.3027e+00 -7.9696e-01 -3.7076e-01 -3.0530e+00 -5.4592e-01 +7.4644e+00 +3.3474e-01 +2.2940e+00 +1.1242e+00
1078 +3.098123923e+01 +3.098123923e+01 +2.148412392e+02 +2.148412392e+02 -1.9104e-01 -4.8529e+00 +4.1102e+00 -1.9856e+00 +2.1453e+00 +4.7947e-01 -3.1726e+00 -3.2020e-01 +1.1758e+00 -2.8999e+00 +3.0861e+00 +1.5074e+00 -5.6650e-01 -5.3978e-01 -2.8600e+00 -1.2290e-01 +6.2827e+00 +9.6277e-01 +1.6479e+00 +1.2886e+00
1093 +2.504902713e+01 +2.504902713e+01 +2.089090271e+02 +2.089090271e+02 +1.4796e-01 -4.3648e+00 +4.5770e+00 -1.9217e+00 +2.1373e+00 +3.9720e-01 -3.6993e+00 -5.7266e-01 +1.8431e+00 -2.7588e+00 +2.8101e+00 +1.2027e+00 -8.1057e-01 -5.7522e-01 -2.9561e+00 +3.1544e-01 +6.8047e+00 +1.3220e+00 +7.5878e-01 +5.5060e-01
1442 +1.435830856e+01 +1.435830856e+01 +1.982183086e+02 +1.982183086e+02 +6.3989e-01 -4.4451e+00 +4.3043e+00 -1.8815e+00 +1.9016e+00 +4.4825e-01 -3.6788e+00 -1.0008e+00 +1.0591e+00 -3.1340e+00 +3.6172e+00 +1.3555e+00 -2.9366e-01 -5.7853e-01 -3.2931e+00 +9.9870e-01 +6.0229e+00 +1.9529e+00 +8.3332e-01 +4.0898e-01
1689 +9.578059945e+00 +9.578059945e+00 +1.934380599e+02 +1.934380599e+02 +2.5082e-01 -4.6189e+00 +4.3001e+00 -1.6256e+00 +2.0352e+00 +6.4670e-01 -3.9517e+00 -1.0131e+00 +1.6605e+00 -2.7772e+00 +3.6396e+00 +1.4528e+00 -6.1027e-01 -7.9234e-01 -3.0700e+00 +3.2677e-01 +5.3171e+00 +2.0320e+00 +9.7202e-01 +7.3558e-01
1824 +6.194197333e+00 +6.194197333e+00 +1.900541973e+02 +1.900541973e+02 +3.7856e-01 -4.1912e+00 +4.4392e+00 -1.4867e+00 +2.1192e+00 +5.0301e-01 -3.7759e+00 -9.2188e-01 +1.7280e+00 -2.7932e+00 +3.7731e+00 +1.0551e+00 -7.0406e-01 -7.0020e-01 -3.2726e+00 +5.8279e-01 +4.9292e+00 +2.5021e+00 +9.1314e-01 +6.0371e-01
1900 +3.931608232e+00 +3.931608232e+00 +1.877916082e+02 +1.877916082e+02 +3.1047e-01 -3.9842e+00 +4.2919e+00 -1.6328e+00 +2.2797e+00 +7.3461e-01 -3.7718e+00 -8.7482e-01 +1.6375e+00 -2.6449e+00 +3.8499e+00 +8.3539e-01 -6.2811e-01 -4.9529e-01 -3.1446e+00 +4.1933e-01 +4.7221e+00 +2.5630e+00 +8.1382e-01 +5.0000e-01
2218 +2.467076564e+00 +2.467076564e+00 +1.863270766e+02 +1.863270766e+02 +3.0864e-01 -3.8190e+00 +4.3919e+00 -1.6386e+00 +2.3534e+00 +5.5056e-01 -3.9132e+00 -7.7631e-01 +1.8287e+00 -2.4478e+00 +3.6670e+00 +7.2936e-01 -7.9151e-01 -4.5533e-01 -3.1922e+00 +4.3253e-01 +4.3313e+00 +2.6696e+00 +8.5818e-01 +3.0458e-01
2310 +1.419058789e+00 +1.419058789e+00 +1.852790588e+02 +1.852790588e+02 +2.6540e-01 -3.7201e+00 +4.2793e+00 -1.5413e+00 +2.4009e+00 +5.7676e-01 -3.9395e+00 -8.3639e-01 +1.9373e+00 -2.3861e+00 +3.6629e+00 +6.6145e-01 -8.0087e-01 -4.5686e-01 -3.1700e+00 +4.6322e-01 +4.2623e+00 +2.8110e+00 +8.2523e-01 +2.6387e-01
2911 +8.477557631e-01 +8.477557631e-01 +1.847077558e+02 +1.847077558e+02 +3.2602e-01 -3.7018e+00 +4.1679e+00 -1.6296e+00 +2.3301e+00 +5.4548e-01 -3.9148e+00 -8.3252e-01 +1.9998e+00 -2.4071e+00 +3.6879e+00 +6.1601e-01 -7.6445e-01 -4.6540e-01 -3.1392e+00 +4.6818e-01 +4.1682e+00 +2.9094e+00 +7.3040e-01 +2.6272e-01
3255 +6.055567641e-01 +6.055567641e-01 +1.844655568e+02 +1.844655568e+02 +3.0681e-01 -3.8547e+00 +4.1209e+00 -1.5791e+00 +2.3254e+00 +5.5370e-01 -3.8646e+00 -8.3963e-01 +2.1343e+00 -2.4381e+00 +3.6882e+00 +5.7025e-01 -6.3278e-01 -3.5012e-01 -3.1472e+00 +5.2834e-01 +4.1879e+00 +2.9510e+00 +6.6981e-01 +3.4237e-01
3409 +3.873452719e-01 +3.873452719e-01 +1.842473453e+02 +1.842473453e+02 +2.7578e-01 -3.8192e+00 +4.1005e+00 -1.5479e+00 +2.3772e+00 +5.2379e-01 -3.7976e+00 -8.0435e-01 +2.1557e+00 -2.3671e+00 +3.6936e+00 +4.8941e-01 -5.7701e-01 -2.6829e-01 -3.1561e+00 +5.1828e-01 +4.1141e+00 +2.9826e+00 +6.3196e-01 +3.0654e-01
3668 +2.297766581e-01 +2.297766581e-01 +1.840897767e+02 +1.840897767e+02 +2.8810e-01 -3.7913e+00 +4.0898e+00 -1.5400e+00 +2.3586e+00 +5.4221e-01 -3.7930e+00 -8.1326e-01 +2.1663e+00 -2.3778e+00 +3.6901e+00 +4.3339e-01 -5.6499e-01 -2.2669e-01 -3.1434e+00 +5.4715e-01 +4.0613e+00 +3.0494e+00 +6.0668e-01 +3.0078e-01
3797 +1.572655892e-01 +1.572655892e-01 +1.840172656e+02 +1.840172656e+02 +2.6788e-01 -3.8099e+00 +4.0442e+00 -1.5307e+00 +2.3727e+00 +5.4190e-01 -3.7613e+00 -7.9029e-01 +2.1794e+00 -2.3341e+00 +3.6935e+00 +4.2013e-01 -5.4036e-01 -2.0713e-01 -3.1535e+00 +5.8438e-01 +4.0310e+00 +3.0542e+00 +5.9803e-01 +2.8343e-01
3916 +8.583055748e-02 +8.583055748e-02 +1.839458306e+02 +1.839458306e+02 +2.8320e-01 -3.7929e+00 +3.9980e+00 -1.5126e+00 +2.3753e+00 +5.3432e-01 -3.7600e+00 -8.0926e-01 +2.1274e+00 -2.3400e+00 +3.7099e+00 +4.0561e-01 -4.9909e-01 -1.8773e-01 -3.1494e+00 +5.9751e-01 +4.0469e+00 +3.0872e+00 +6.0386e-01 +2.5737e-01
4040 +6.178950654e-02 +6.178950654e-02 +1.839217895e+02 +1.839217895e+02 +3.1199e-01 -3.7498e+00 +3.9737e+00 -1.5162e+00 +2.3568e+00 +5.1928e-01 -3.7693e+00 -8.1788e-01 +2.0956e+00 -2.3302e+00 +3.6914e+00 +3.9058e-01 -4.6699e-01 -1.8526e-01 -3.1315e+00 +6.1197e-01 +4.0235e+00 +3.1143e+00 +5.8979e-01 +2.2757e-01
4246 +2.587823701e-02 +2.587823701e-02 +1.838858782e+02 +1.838858782e+02 +2.9590e-01 -3.7641e+00 +3.9675e+00 -1.4989e+00 +2.3705e+00 +5.3486e-01 -3.7710e+00 -8.1235e-01 +2.1343e+00 -2.3369e+00 +3.6951e+00 +3.7127e-01 -4.7853e-01 -1.8410e-01 -3.1376e+00 +6.4220e-01 +4.0105e+00 +3.1306e+00 +5.8973e-01 +2.2980e-01
4346 +2.326647726e-02 +2.326647726e-02 +1.838832665e+02 +1.838832665e+02 +2.7231e-01 -3.7599e+00 +3.9510e+00 -1.4927e+00 +2.3635e+00 +5.4035e-01 -3.7874e+00 -8.2226e-01 +2.1201e+00 -2.3457e+00 +3.6921e+00 +3.7238e-01 -4.9304e-01 -2.0155e-01 -3.1170e+00 +6.3639e-01 +4.0362e+00 +3.1331e+00 +6.0100e-01 +2.0992e-01
4480 +1.444066150e-02 +1.444066150e-02 +1.838744407e+02 +1.838744407e+02 +2.8053e-01 -3.7621e+00 +3.9456e+00 -1.4972e+00 +2.3559e+00 +5.3459e-01 -3.7876e+00 -8.2062e-01 +2.1212e+00 -2.3478e+00 +3.6862e+00 +3.4685e-01 -4.9279e-01 -1.8125e-01 -3.1130e+00 +6.4793e-01 +4.0179e+00 +3.1413e+00 +5.8830e-01 +2.1546e-01
4728 +9.879048573e-03 +9.879048573e-03 +1.838698790e+02 +1.838698790e+02 +2.8801e-01 -3.7636e+00 +3.9459e+00 -1.4933e+00 +2.3664e+00 +5.2731e-01 -3.7771e+00 -8.1762e-01 +2.1366e+00 -2.3455e+00 +3.6835e+00 +3.4597e-01 -5.0588e-01 -1.7438e-01 -3.1155e+00 +6.4437e-01 +4.0063e+00 +3.1480e+00 +5.9496e-01 +2.1988e-01
4822 +5.804224968e-03 +5.804224968e-03 +1.838658042e+02 +1.838658042e+02 +2.8436e-01 -3.7575e+00 +3.9470e+00 -1.4886e+00 +2.3674e+00 +5.3378e-01 -3.7794e+00 -8.2021e-01 +2.1449e+00 -2.3400e+00 +3.6888e+00 +3.4111e-01 -4.9445e-01 -1.7568e-01 -3.1181e+00 +6.4804e-01 +4.0026e+00 +3.1523e+00 +5.9124e-01 +2.1417e-01
% function evaluation | noise-free fitness - Fopt (6.587000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.257835798e+05 +1.257835798e+05 +1.258494498e+05 +1.258494498e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
14 +7.290999095e+04 +7.290999095e+04 +7.297586095e+04 +7.297586095e+04 +1.2681e+00 +9.4912e-01 +8.2941e-01 +7.6178e-01 +2.8917e-01 +2.5173e-01 +3.0739e-01 +1.0511e+00 +1.6621e+00 +2.9720e-01 -6.3294e-01 +7.7533e-02 +5.4481e-01 +8.3098e-03 +7.3194e-01 +1.1988e-01 +7.8891e-01 +8.7153e-01 +1.1568e+00 +1.1479e+00
26 +5.837516206e+04 +5.837516206e+04 +5.844103206e+04 +5.844103206e+04 +1.6909e+00 +7.9003e-01 +2.3687e-01 +3.0681e-01 +2.2382e-01 -2.3078e-01 +7.8668e-01 +9.3045e-01 +1.0284e+00 +8.2446e-01 +9.2004e-02 +4.8322e-02 +7.4935e-01 +4.9952e-01 +3.7188e-01 -2.7259e-02 +4.3384e-01 +7.4701e-01 +6.8280e-01 +1.0868e+00
47 +3.806231891e+04 +3.806231891e+04 +3.812818891e+04 +3.812818891e+04 +1.6805e+00 +9.9377e-01 +2.7719e-01 +4.3614e-01 +2.7266e-01 -4.6892e-01 +3.7072e-01 +1.1355e+00 +1.2252e+00 +1.4225e+00 +3.2891e-02 -1.4554e-01 +1.0446e+00 +4.5589e-01 +1.1608e-01 +2.5940e-01 +9.9341e-01 +5.4490e-01 +6.6582e-01 +1.3583e+00
53 +2.323801350e+04 +2.323801350e+04 +2.330388350e+04 +2.330388350e+04 +1.9045e+00 +1.0479e+00 +2.8839e-01 +3.0377e-01 +5.0439e-02 -3.5151e-01 +6.6499e-01 +1.1144e+00 +9.8603e-01 +7.3585e-01 +1.3507e-02 -4.5449e-01 +1.0292e+00 +6.7615e-01 -3.4163e-01 -2.4384e-02 +1.0115e+00 +4.3443e-01 +2.4513e-01 +1.0991e+00
63 +1.456433051e+04 +1.456433051e+04 +1.463020051e+04 +1.463020051e+04 +2.5816e+00 +7.3163e-01 -1.1420e-01 +9.9702e-02 +3.4447e-02 +5.3825e-02 +8.9471e-01 +1.7228e+00 +1.4198e+00 +6.0539e-01 +8.4273e-01 -4.3274e-01 +1.6347e+00 +6.3306e-01 -5.9509e-01 +2.0901e-02 +1.0792e+00 +1.0004e-01 +9.2839e-01 +1.5851e+00
114 +5.117913216e+03 +5.117913216e+03 +5.183783216e+03 +5.183783216e+03 +3.1794e+00 +1.2834e-01 -2.7858e-01 -6.5101e-01 -1.3105e+00 -7.8704e-02 +1.2761e+00 +1.1958e+00 +1.6939e+00 +1.0941e+00 -1.4066e-01 -1.0184e+00 +1.6556e+00 -9.3790e-01 +2.7870e-01 +9.2826e-02 +7.3169e-01 -2.4998e-01 +4.5086e-01 +2.3851e+00
145 +3.877454536e+03 +3.877454536e+03 +3.943324536e+03 +3.943324536e+03 +2.9867e+00 +1.2925e+00 +6.9707e-01 -1.7251e+00 -1.2911e+00 +1.8202e-01 -2.4554e-01 +1.1720e+00 +2.4787e+00 +1.5209e+00 -4.5255e-03 -1.0184e+00 +2.4268e+00 -3.5709e-01 -1.1520e+00 -4.3548e-01 +1.4733e+00 -3.5539e-02 +3.3973e-01 +2.3547e+00
152 +8.243185344e+02 +8.243185344e+02 +8.901885344e+02 +8.901885344e+02 +2.5217e+00 +1.3177e+00 +4.0029e-01 -1.1996e+00 -1.4416e+00 +1.0919e+00 +7.2971e-01 +1.8829e+00 +1.5913e+00 +2.1066e+00 +3.8460e-01 -2.1655e+00 +1.5802e+00 -2.8064e-01 +3.6252e-01 -1.0636e+00 +2.4701e+00 +4.2341e-01 +2.8280e-01 +2.1024e+00
157 +1.143069912e+02 +1.143069912e+02 +1.801769912e+02 +1.801769912e+02 +3.7045e+00 +1.5015e+00 -5.8860e-01 -2.4525e+00 -8.5668e-01 +7.2956e-02 +7.6587e-01 +1.2277e+00 +1.4280e+00 +1.7900e+00 +5.2127e-01 -1.3102e+00 +1.7374e+00 -7.4439e-01 +5.7295e-01 -1.2044e+00 +1.8405e+00 -6.5354e-01 +1.4291e-01 +2.3914e+00
447 +8.374226822e+01 +8.374226822e+01 +1.496122682e+02 +1.496122682e+02 +3.7755e+00 +8.4412e-01 -2.9277e-01 -3.1193e+00 -3.8505e-01 +4.4588e-01 -6.7253e-01 +1.5994e+00 +7.8679e-01 +1.0068e+00 +8.1770e-01 -7.7647e-01 +6.4585e-01 +1.0746e+00 +1.5788e+00 -3.5215e-01 +1.4417e+00 -1.2070e+00 -1.7973e-01 +1.8461e+00
627 +6.269393576e+01 +6.269393576e+01 +1.285639358e+02 +1.285639358e+02 +3.6380e+00 +1.5737e+00 +7.3166e-01 -3.1024e+00 -6.5482e-01 +4.9587e-01 -1.6873e+00 +9.0007e-01 +7.0608e-01 +1.5897e+00 +9.8156e-02 -8.8135e-01 +1.4680e+00 +7.5248e-01 +2.1857e+00 -5.9739e-01 +2.0222e+00 -1.1714e+00 -3.0074e-01 +1.4321e+00
829 +3.344166738e+01 +3.344166738e+01 +9.931166738e+01 +9.931166738e+01 +3.7362e+00 +6.2548e-01 +1.6029e+00 -3.7664e+00 +5.3095e-01 +3.6078e-01 -2.0137e+00 -5.1745e-02 -3.3826e-01 +1.7732e+00 +1.2777e+00 -6.2310e-01 +2.2592e+00 +1.9627e+00 +2.3146e+00 +3.2111e-01 +2.1124e+00 -1.6963e+00 -3.5557e-02 +1.0384e+00
860 +2.477454774e+01 +2.477454774e+01 +9.064454774e+01 +9.064454774e+01 +3.1487e+00 +3.2391e-01 +1.4468e+00 -3.3312e+00 +1.7428e-02 +1.4570e-01 -1.9794e+00 +4.2605e-02 -2.8480e-01 +1.1825e+00 +1.2524e+00 -9.4043e-01 +1.8302e+00 +2.1732e+00 +2.0272e+00 +2.4510e-02 +2.2373e+00 -1.7190e+00 -2.9715e-02 +5.0806e-01
1141 +1.558534692e+01 +1.558534692e+01 +8.145534692e+01 +8.145534692e+01 +3.2250e+00 +2.4801e-01 +1.9583e+00 -3.4281e+00 +4.2112e-01 -2.7271e-01 -2.4656e+00 -2.4520e-01 -2.4359e-01 +1.1565e+00 +1.1462e+00 -9.0455e-01 +2.1247e+00 +2.4886e+00 +2.7438e+00 +2.1396e-01 +2.3069e+00 -2.1946e+00 +1.6290e-01 -1.0462e-01
1408 +8.071805256e+00 +8.071805256e+00 +7.394180526e+01 +7.394180526e+01 +3.4023e+00 +2.1016e-01 +1.3185e+00 -2.9275e+00 +6.9884e-01 -7.8361e-01 -2.2324e+00 -6.4900e-01 -6.2548e-01 +1.2774e+00 +1.5315e+00 -7.6329e-01 +2.0917e+00 +2.7539e+00 +3.0530e+00 +4.1398e-01 +2.7789e+00 -2.2732e+00 +6.1152e-01 -2.9458e-01
1652 +6.199410333e+00 +6.199410333e+00 +7.206941033e+01 +7.206941033e+01 +3.3896e+00 +9.0215e-02 +1.7212e+00 -2.8232e+00 +7.8788e-01 -9.2895e-01 -2.1496e+00 -5.5432e-01 -4.7829e-01 +1.4817e+00 +1.8391e+00 -6.7972e-01 +2.1176e+00 +2.9327e+00 +2.7804e+00 +3.8193e-01 +2.3931e+00 -2.3080e+00 +2.2263e-01 -3.0542e-01
1796 +3.824073664e+00 +3.824073664e+00 +6.969407366e+01 +6.969407366e+01 +3.5206e+00 +1.2299e-01 +1.9164e+00 -2.6744e+00 +7.9695e-01 -1.0274e+00 -2.2949e+00 -8.1726e-01 -7.7855e-01 +1.4570e+00 +1.7584e+00 -6.2514e-01 +1.9207e+00 +3.0989e+00 +2.9611e+00 +3.1877e-01 +2.6423e+00 -2.4054e+00 +2.7873e-01 -4.8525e-01
2103 +2.434571431e+00 +2.434571431e+00 +6.830457143e+01 +6.830457143e+01 +3.5309e+00 +2.6683e-02 +1.9351e+00 -2.5428e+00 +8.5435e-01 -1.2740e+00 -2.1556e+00 -9.5184e-01 -7.3963e-01 +1.4333e+00 +1.8779e+00 -5.7810e-01 +1.9853e+00 +3.1628e+00 +3.0557e+00 +3.3511e-01 +2.5741e+00 -2.4658e+00 +2.8587e-01 -4.7902e-01
2300 +1.493131919e+00 +1.493131919e+00 +6.736313192e+01 +6.736313192e+01 +3.7149e+00 -8.2194e-02 +1.9169e+00 -2.4798e+00 +7.1186e-01 -1.5520e+00 -2.0138e+00 -1.0092e+00 -9.0344e-01 +1.6289e+00 +1.8482e+00 -6.2576e-01 +2.0540e+00 +3.4073e+00 +3.3179e+00 +3.8406e-01 +2.6601e+00 -2.5545e+00 +2.1755e-01 -3.7301e-01
2580 +9.574606727e-01 +9.574606727e-01 +6.682746067e+01 +6.682746067e+01 +3.7610e+00 -7.1242e-02 +2.0243e+00 -2.3595e+00 +7.6166e-01 -1.6941e+00 -1.9384e+00 -1.0663e+00 -8.1057e-01 +1.6723e+00 +1.9647e+00 -5.2321e-01 +2.0675e+00 +3.5638e+00 +3.3277e+00 +4.1583e-01 +2.5448e+00 -2.4543e+00 +2.4673e-01 -3.9936e-01
2769 +5.832739039e-01 +5.832739039e-01 +6.645327390e+01 +6.645327390e+01 +3.6155e+00 -1.1506e-01 +2.1167e+00 -2.4777e+00 +7.7906e-01 -1.8564e+00 -1.9137e+00 -1.1051e+00 -7.8442e-01 +1.6154e+00 +1.9980e+00 -4.1556e-01 +2.0999e+00 +3.5911e+00 +3.3916e+00 +4.8236e-01 +2.4333e+00 -2.4999e+00 +8.1640e-02 -4.3653e-01
2977 +3.900838380e-01 +3.900838380e-01 +6.626008384e+01 +6.626008384e+01 +3.5832e+00 -1.9332e-01 +2.1089e+00 -2.4163e+00 +7.6773e-01 -1.8439e+00 -1.8516e+00 -1.1483e+00 -7.9990e-01 +1.6239e+00 +1.9891e+00 -4.1768e-01 +2.1542e+00 +3.5159e+00 +3.4770e+00 +4.7357e-01 +2.4289e+00 -2.4714e+00 +9.2421e-02 -4.4872e-01
3077 +2.312803557e-01 +2.312803557e-01 +6.610128036e+01 +6.610128036e+01 +3.6368e+00 -2.0373e-01 +2.1393e+00 -2.3782e+00 +8.2185e-01 -1.8654e+00 -1.8812e+00 -1.1464e+00 -8.0658e-01 +1.6513e+00 +2.0127e+00 -4.4494e-01 +2.1008e+00 +3.5441e+00 +3.4901e+00 +4.4306e-01 +2.4486e+00 -2.4915e+00 +1.1101e-01 -4.8770e-01
3440 +1.577181465e-01 +1.577181465e-01 +6.602771815e+01 +6.602771815e+01 +3.6411e+00 -2.0781e-01 +2.1868e+00 -2.4189e+00 +8.2985e-01 -1.8795e+00 -1.8825e+00 -1.2191e+00 -8.2607e-01 +1.6453e+00 +2.0181e+00 -4.2981e-01 +2.1077e+00 +3.5836e+00 +3.5182e+00 +4.3560e-01 +2.4423e+00 -2.5293e+00 +1.0363e-01 -4.9117e-01
3556 +9.880181994e-02 +9.880181994e-02 +6.596880182e+01 +6.596880182e+01 +3.6331e+00 -2.2624e-01 +2.1986e+00 -2.3938e+00 +8.3327e-01 -1.8897e+00 -1.9071e+00 -1.2148e+00 -8.1867e-01 +1.6203e+00 +2.0352e+00 -4.0334e-01 +2.1193e+00 +3.5813e+00 +3.4985e+00 +4.3723e-01 +2.4335e+00 -2.5216e+00 +1.1781e-01 -5.2439e-01
3782 +6.129866654e-02 +6.129866654e-02 +6.593129867e+01 +6.593129867e+01 +3.6500e+00 -2.1730e-01 +2.1904e+00 -2.3688e+00 +8.2167e-01 -1.8889e+00 -1.8962e+00 -1.2099e+00 -8.6297e-01 +1.6457e+00 +2.0482e+00 -4.0909e-01 +2.0971e+00 +3.5773e+00 +3.5253e+00 +4.3836e-01 +2.4512e+00 -2.5463e+00 +1.3760e-01 -5.6249e-01
4007 +3.967042635e-02 +3.967042635e-02 +6.590967043e+01 +6.590967043e+01 +3.6634e+00 -2.2526e-01 +2.2140e+00 -2.3584e+00 +8.3202e-01 -1.8720e+00 -1.9148e+00 -1.2167e+00 -8.5907e-01 +1.6288e+00 +2.0473e+00 -3.9716e-01 +2.0992e+00 +3.5675e+00 +3.5152e+00 +4.2891e-01 +2.4281e+00 -2.5412e+00 +1.4429e-01 -5.8581e-01
4093 +2.448045863e-02 +2.448045863e-02 +6.589448046e+01 +6.589448046e+01 +3.6503e+00 -2.3288e-01 +2.2203e+00 -2.3657e+00 +8.4821e-01 -1.8869e+00 -1.9108e+00 -1.2228e+00 -8.4891e-01 +1.6234e+00 +2.0480e+00 -3.7687e-01 +2.1099e+00 +3.5732e+00 +3.5245e+00 +4.2726e-01 +2.4084e+00 -2.5431e+00 +1.4458e-01 -5.7975e-01
4310 +1.457633190e-02 +1.457633190e-02 +6.588457633e+01 +6.588457633e+01 +3.6575e+00 -2.2995e-01 +2.2269e+00 -2.3530e+00 +8.5008e-01 -1.8820e+00 -1.9230e+00 -1.2284e+00 -8.5400e-01 +1.6330e+00 +2.0483e+00 -3.8563e-01 +2.1112e+00 +3.5759e+00 +3.5231e+00 +4.2443e-01 +2.3972e+00 -2.5411e+00 +1.4326e-01 -5.9695e-01
4514 +9.620909582e-03 +9.620909582e-03 +6.587962091e+01 +6.587962091e+01 +3.6549e+00 -2.3034e-01 +2.2307e+00 -2.3470e+00 +8.5416e-01 -1.8837e+00 -1.9302e+00 -1.2301e+00 -8.5566e-01 +1.6301e+00 +2.0554e+00 -3.8229e-01 +2.1157e+00 +3.5844e+00 +3.5278e+00 +4.2406e-01 +2.3970e+00 -2.5430e+00 +1.4573e-01 -6.0319e-01
4822 +6.235080036e-03 +6.235080036e-03 +6.587623508e+01 +6.587623508e+01 +3.6568e+00 -2.3058e-01 +2.2297e+00 -2.3422e+00 +8.5118e-01 -1.8911e+00 -1.9267e+00 -1.2327e+00 -8.5509e-01 +1.6321e+00 +2.0552e+00 -3.7819e-01 +2.1171e+00 +3.5854e+00 +3.5285e+00 +4.2233e-01 +2.3912e+00 -2.5430e+00 +1.4517e-01 -6.0770e-01
% function evaluation | noise-free fitness - Fopt (-1.140000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
